word,Pred. Tag
ما,PRO
نیستن,ADV
وگرنه,CONJ
چهل,ADJ
سال,N
با,PREP
آخوندها,N
همراه,PREP
نمیشدن,N
مبارک,INTER
قدمش,V
خب,CONJ
راه های,NE
زیادی,ADJ
برای,PREP
بیرون,NE
موندن,N
وجود,VS
داره,V
ادرسش,N
کجاست,V
شبکه,NE
طلا,N
ارز,N
آخرین,ADJ
نرخ,NE
لیر,NE
ترکیه,N
در,PREP
بازار,NE
امروز,N
۱۳۹۸,NUM
۸,NUM
۱,NUM
:,PUNC
لیر,NE
ترکیه,N
امروز,ADV
در,PREP
بازار,NE
ارز,NE
ارزان,ADJ
شد,N
با,PREP
کاهش,NE
۰,NUM
.,PUNC
۲,NUM
درصدی,N
به,PREP
۱,NUM
،,PUNC
۹۶۴,N
(,PUNC
یک,DET
هزار,N
نهصد,NE
شصت,N
چهار,ADJ
),PUNC
تومان,N
رسید,NUM
.,PUNC
به,PREP
گزارش,NE
دنیای,NE
اقتصاد,N
،,PUNC
بازار,NE
ارز,NE
امروز,N
شاهد,N
کاهش,NE
قیمت,N
لیر,NE
ترکیه,N
خلاف,N
روند,N
روز,N
هعی,N
به,PREP
اطرافت,N
با,PREP
دقت,PREP
بیشتری,ADJ
نگاه,VS
کن,V
.,PUNC
واقعا,ADV
!,PUNC
حیف,INTER
:,PUNC
خدا,N
برات,PREP
نگهش,N
داره,V
وای,INTER
صفورا,N
رو,POSTP
هنو,N
نگفتن,N
؟,PUNC
انقلابی,ADJ
بودن,N
زمانی,ADV
مدح,N
بود,V
امروز,ADV
انقلابی,ADJ
را,POSTP
مرادِف,NE
افراطی,NE
تندرو,ADJ
می دانند,N
به,PREP
او,PRO
برچسب,NE
نادانی,ADJS
تندخویی,N
می زنند,ADJ
اما,CONJ
بدانید,V
همین هایی,N
که,CONJ
لقب,ADJ
می دهند,ADJ
به,PREP
تعبیر,NE
#سیدعلی آقا,ADJS
کم سوادانی,N
هستند,INTER
که,CONJ
ترس,N
؛,PUNC
خویش,PRO
را,POSTP
#مصلحت سنجی ,NE
می نمایانند,N
؟,PUNC
میخواستم,N
بگم,ADJE
رسیدم,ADJE
تهران,N
بیا,V
دنبالمون,ADJ
بریم,V
اژدر,ADJS
زاپاتا,N
،,PUNC
چهره,NS
بنفشه,N
اومد,V
جلو,ADJS
چشمم,ADJ
،,PUNC
تصمیم,VS
گرفتم,ADJS
خویشتن داری,ADJ
کنم,V
وایی,N
ولی,CONJ
هر,DET
چیم,N
باشه,V
،,PUNC
اسمت,N
خیلی,ADV
خاص,ADJ
و قشنگه,N
یک,DET
بازی,N
خریدم,V
اونم,ADJ
این بود,ADJ
به,PREP
به,PREP
روح,NE
وروان,N
رو,POSTP
جلا,VS
میده,V
یه,DET
پسر,NE
خوش قیافه,ADJ
رو,POSTP
تو,PREP
فیس,N
بوک,N
اد,VS
کردم,V
خوشحالم,ADJ
برا,PREP
من,PRO
نمیفرستی,N
:,PUNC
اصلی,ADJ
:,PUNC
:,PUNC
۸۰۴,V
#ویلاایران,V
#ویلامازندران,V
#ویلاشمال,V
#ویلانوشهر,V
#ویلانوساز,V
#ویلادوبلکس,V
#خریدویلادرشمال,V
#خریدویلادرنوشهر,V
#فروش,V
#ویلانوشهر,N
فروش,V
#ویلاشمال,V
#_,V
#_,V
#املاک_هادی,V
سلام,INTER
دوستم,NE
اینو,PRO
صبح,VS
زدم,V
من,PRO
تصاویر,NE
واضحی,N
از,PREP
۳,NUM
سال,NE
۱۰,NUM
ماهگیم,N
تو,PREP
ذهنم,N
دارم,V
آفرین,N
بهش,PREP
هروقت,N
از,PREP
خونه,NE
میاییم,N
بیرون,ADJS
سریع,ADJ
تغییر,NE
مود,N
میده,V
اون,DET
اخلاق,NE
کیریشو,ADJ
رو,POSTP
میکنه,V
دستور,NE
پاپا,N
مسعوده,ADJE
دلم,N
مهرشهر,N
کرج,N
خواست,INTER
درختی,N
.,PUNC
دیشب,ADV
خیس,N
از,PREP
بارون,N
،,PUNC
امروز,ADV
خیس,N
از,PREP
تب,NE
لرز,ADJ
برای,PREP
هفتمین,NE
سال,N
بعد,PREP
اربعین,ADJ
چپه,ADJ
شدم,V
دستگیری,NE
ماموران,ADJE
قلابی,ADJE
بهتره,ADJ
باهاش,PREP
حال,ADV
کنی,N
،,PUNC
هرچیزی,N
زیبایی,NE
خودشو,ADJ
داره,ADJ
ولی,CONJ
اگرم,ADV
نکردی,ADJS
مهم,ADJ
نیس,ADJS
فک,VS
کنم,V
راه,ADJS
حلی,ADJ
واسش,N
باشه,V
الان,ADV
دیگه,ADV
شک,ADV
ندارم,V
اینهمه,DET
آدم,N
چرا,ADV
من,PRO
؟,PUNC
__,N
بچه بودم,N
رفتم,N
از,PREP
جیب,NE
بابام,N
۲,NUM
تومن,N
ورداشتم,N
رفتم,ADJS
خوراکی,ADJ
خریدم,NUM
.,PUNC
عصرش,NE
عذاب,NE
وجدان,N
گرفتم,ADJS
شدید,ADJ
رفتم,ADJ
از,PREP
کیف,N
مامانم,N
۵۰,NUM
تومن,N
ورداشتم,ADJ
گذاشتم,ADJ
تو,PREP
جیب,N
بابام,N
قبلنا,ADV
میگفتند,N
هر,DET
چه,DET
بگندد,NE
نمکش,ADJ
میزنند,ADJS
وای,INTER
به,PREP
روزی,ADJ
که,CONJ
بگندد,N
نمک,N
.,PUNC
اصولا,N
دخترا,N
بغلین,N
بلاخره,ADV
پدرشون,N
نمیدونم,V
دوست,ADJS
پسرشون,ADJ
بغلش,ADJ
می کنند,V
اگر,CONJ
پسری,NE
بغلی,N
باشه,V
چه,DET
کند,V
آقایان,N
_,N
_,N
_,NE
مطلوب,NE
شما,PRO
در,PREP
برخورد,N
با,PREP
مردم,NE
الگوی,NE
چین,N
کره,N
شمالی,ADJ
است,V
؟,PUNC
وزیر,NE
دفاع,NE
ترکیه,N
:,PUNC
از,PREP
ناتو,N
جدا,VS
نخواهیم,VS
شد,V
وزیر,NE
دفاع,NE
ترکیه,N
ابراز,VS
امیدواری,VS
کرد,V
که,CONJ
آنکارا,NS
واشنگتن,N
،,PUNC
اختلافات,N
در,PREP
زمینه,PREP
طرح,N
تولید,N
جنگنده های,N
اف,N
۳۵,DET
آمریکا,N
را,POSTP
کنار,PREP
بگذارند,N
.,PUNC
وقتی,ADV
دورانت,N
تموم,ADJ
شده,V
دیگه,ADV
کسی,PRO
کنسرتت,ADJS
نمیاد,N
برای,PREP
گذراندن,NE
امور,NE
زندگی,N
مجبوری,ADJS
خایمالی,N
رژیم,VS
کنی,V
#منصور_گوه_خورد,ADJ
فیلم,NE
#مسخره_باز,N
رو,POSTP
دیدم,N
از,PREP
دیدن,NE
یک,DET
ایده,NE
فیلمسازی,NE
جدید,ADJ
،,PUNC
اثر,NE
هنری,ADJ
نگاه,NE
همایون,ADJE
غنی,ADJ
زاده,N
لذت,VS
بردم,ADJ
کیف,N
کردم,V
مرسی,NUM
.,PUNC
اسم,N
به,PREP
این,DET
قشنگی,N
مهم,ADJ
نیست,INTER
که,CONJ
تو,PREP
زبونای,NE
دیگه,ADV
چه,DET
معنی,ADV
میده,V
مهم,ADJ
اینه,PRO
که,CONJ
معنیش,N
تو,PRO
زبون,NS
فارسی,ADJ
خیلی,ADV
خوبه,ADJ
واقعا,ADV
٧,DET
صبح,N
که,CONJ
دارم,N
از,PREP
خواب,N
میمیرم,V
میرم,V
بیمارستان,N
میبینم,N
یکی,PRO
سر,ADJS
صبحی,N
داره,V
سیگار,N
میکشه,N
تو,PRO
دلم,N
میگم,V
ریدم,N
تو,PRO
لایف,N
استایلت,N
واقعا,ADV
الکی,ADJ
نگو,N
پدر,N
سالار,NE
سریالی بود,ADJ
که,CONJ
باعث,VS
شد,V
پدرا,ADJ
تا,CONJ
۱۰۰,NUM
سال,N
هی,ADJ
رفتار,N
بچه,V
هاشونو,N
بزنن,N
تو,PRO
سرشون,N
#دو_قرن_سکوت,NE
#عبدالحسین_زرین_کوب,N
درباره,PREP
سرگذشت,N
تاریخ,NE
ایران,N
حوادث,N
سیاسی,ADJE
اجتماعی,ADJE
ایران,N
در,PREP
دو,DET
سده,N
نخست,ADJ
آغازین,NE
اسلام,ADJ
پس,ADV
از,PREP
حمله,N
سلطه,ADJ
تازیان,ADJ
مسلمان,ADJ
به,PREP
ایران,N
سایت,N
؛,PUNC
تلگرام,N
؛,PUNC
خدا,N
رضا های,N
زندگیتونو,ADJE
واسَتون,N
حفظ,NS
کنه,N
:,PUNC
؟,PUNC
تو,PREP
مادر,NE
اکسوالمونی,N
؟,PUNC
__,N
همینجوری,ADV
الکی,ADJ
مشت,N
مشت,N
آنتی,ADJS
بیوتیک,ADJ
نخورید,ADJS
بدنتون,N
بهش,PREP
مقاوم,ADJ
میشه,V
پسفردا,ADJ
یه,DET
چسه,NE
باکتری,ADJ
میزنه,ADJS
بگاتون,ADJ
میده,V
ماچ,N
!,PUNC
محمد,NS
فاضلی,N
نوشته,NE
این,DET
تابلو,N
را,POSTP
در,PREP
دانشکده,NE
کشاورزی,N
منابع,NE
طبیعی,ADJE
دانشگاه,NE
تربیت,NE
مدرس,NE
به,PREP
دیوار,N
زده,ADJ
اند,NUM
.,PUNC
به,PREP
عزیزی,N
که,CONJ
خوار,N
گشته,ADJS
توانگری,ADJ
که,CONJ
تهی,ADJ
دست,VS
شده,ADJ
دانشمندی,ADJ
که,CONJ
در,PREP
روزگار,NE
نادانان,N
تباه,N
گردیده,N
است,INTER
،,PUNC
مهربانی,N
کنید,V
.,PUNC
این,DET
جمله,N
از,PREP
پیامبرست,N
اضافه,ADJ
کرده,ADJ
این,ADJ
گروه,N
اخر,ADJ
دردی,N
میکشند,V
که,CONJ
آمین,N
یارب,ADJE
العالمین,ADJE
الانم,N
فکر,VS
کنم,V
باشه,V
اره,N
تو,PRO
یه,DET
دقه,N
یدفه,ADJE
شیش,NS
نفر,N
فالوم,N
کردن,NE
اکسوال,NE
ایرانی,ADJ
هم,CONJ
نبودن,N
اصن,ADV
من,PRO
پشمام,V
ریخت,N
__,V
تشریح,NE
وی,PRO
کر,V
دیو,N
اهمیتی,N
نداره,INTER
،,PUNC
گفتم,INTER
راحت,ADJ
باشن,NUM
.,PUNC
مرگ,N
بر,PREP
روسیه,N
مرگ,N
بر,PREP
روسیه,N
این,DET
جنده,N
خانم,N
گفته,ADJS
ترابی,ADJ
تنها,ADJ
نیست,ADV
درست,ADV
گفته,ADJ
چون,CONJ
این,DET
فاحشه,N
کوس,N
میده,V
ترابی,ADJ
کون,ADJ
میده,INTER
البته,ADV
هردو,ADJ
به,PREP
عرازشه,PRO
۱۵,NUM
جشن,NE
میانه,N
زمستان,N
۲۲,NUM
جشن,NE
بادروزی,NE
اسفند,N
:,PUNC
۱,NUM
جشن,NE
اسفندی,ADJ
۵,NUM
اسفند,N
روز,N
،,PUNC
جشن,NE
اسفندگان,N
،,PUNC
گرامیداشت,V
زمین,N
بانوان,N
جشن,NE
برزگران,NE
۱۰,ADJ
جشن,NE
وخشنکام,N
۱۹,ADJ
جشن,NE
نوروز,NE
رودها,N
۲۰,NUM
جشن,N
گلدان,NE
۲۴,NUM
چهارشنبه,N
سوری,N
۲۵,V
فروردگان,V
پایان,NE
سرایش,ADJE
شاهنامه,N
فردوسی,NS
اینایی,N
که,CONJ
گفتی,N
الان,ADV
اغلب,NE
ساکن,NE
غرب,N
وحشی,N
هستند,INTER
،,PUNC
مابقی,N
هم,CONJ
اعدام,V
شدن,N
نه,CONJ
آخه,V
قبول,VS
نمیکنی,V
شما,PRO
که,CONJ
عزیزدلی,N
باور,VS
کن,V
اخرش,ADJ
همو,ADJ
میزنیم,N
.,PUNC
کی,ADV
تنهایی,N
میره,V
کافه,N
ایوون,N
؟,PUNC
مام,N
یه,DET
همچین,ADV
روباهی,N
تو,PREP
محلمون,N
داریم,INTER
.,PUNC
نکنه,INTER
بچه,NS
محلیم,N
؟,PUNC
سگ,NE
دنبالت,N
نکرده,ADJS
اگزیستانسیالیسم,ADJ
یادت,N
بره,V
یاشا,V
لطفون,ADJE
وار,ADJE
دراثرضربات,NE
هوایی,ADJ
نیروهایی,V
#افغان,N
بالای,PREP
لانه های,NE
دشمن,N
درساحاتِ,N
دندغوری,N
قاری,ADJE
#نعیم,N
رییس,NE
کمیسیون,NE
نظامی,ADJ
#طالبان,N
برای,PREP
ولایت,NE
#بغلان,N
،,PUNC
شاهین,N
یک,DET
فرمانده,NE
خطرناک,ADJ
این,ADJ
گروه,N
با,PREP
۷,NUM
تن,N
کشته,ADJ
ودو,ADJ
تن,ADJ
دیگر,ADJ
شان,NE
زخمی,ADJE
گردیدند,N
.,PUNC
#الفتح,N
آمین,N
الان,ADV
یکجا,N
نشستم,ADJ
که,CONJ
خودم,PRO
گوشیم,N
رو,POSTP
به,PREP
چپ,N
می گردونم,N
که,CONJ
اینطرفی ها,NE
نبینند,N
،,PUNC
بعد,PREP
گوشیم,N
برای,PREP
اونطرفی ها,N
معلوم,ADJ
میشه,ADJ
به,PREP
راست,ADV
میچرخونم,N
که,CONJ
اون,DET
یکی ها,NE
نبینند,N
.,PUNC
.,PUNC
همه,DET
اش,N
هم,ADV
به,PREP
خاطر,PREP
حریم,NE
خصوصی,ADJ
شماها,PRO
نو,N
نو,N
اصرار,N
نکن,V
نه,CONJ
ولی,CONJ
وقتی,ADV
دارم,V
توییت,VS
می کنم,V
توییت,V
می کنی,V
من,PRO
فقط,ADV
چون,CONJ
یکم,DET
نامنظمه,N
یکم,ADJ
دارم,INTER
اذیتم,ADJ
می کنه,ADJ
.,PUNC
اگه,CONJ
منظم بود,N
خیلی,ADV
جذاب,ADJS
تر,ADJ
میشد,ADJ
:,PUNC
),PUNC
نه,CONJ
این,DET
دردی,N
که,CONJ
الان,ADV
دارم,N
واسه,PREP
تمرین,NE
باشگاهه,ADJ
.,PUNC
ولی,CONJ
کتفم,N
یه,DET
مدت,N
خیلی,ADV
درد,N
میکرد,ADJ
الان,ADV
بهتر,ADJ
شده,ADJ
ولی,CONJ
بعضی,DET
روزا,N
وسط,PREP
تمرین,N
باز,ADJ
درد,N
میگیره,V
این گونه,ADV
آدم ها,N
هر,DET
گروه,NE
کشوری,ADJ
که,CONJ
با,PREP
رژیم,NE
آخوندی,ADJ
دشمنی,ADJS
کن,N
براش,PREP
هورا,NE
می کشن,ADJS
تجزیه طلب,N
.,PUNC
سعودی,N
.,PUNC
اسراییل,N
.,PUNC
و,CONJ
خیلی,ADV
گلی,N
.,PUNC
رفیقی,N
اون,DET
تشت,N
قرمزه,N
رو,POSTP
ندارن,V
وحشی,NE
بازی,N
چیه,ADV
ابراز,NE
احساسات,N
میگن,INTER
بهش,PREP
:,PUNC
),PUNC
تو,PRO
چرا,ADV
این,ADJ
وسط,ADV
بی توجهی,N
میکنی,V
حالا,ADV
آهخ,NE
بابا,N
آلرژی,N
دارم,N
بهش,PREP
نکن,V
سرجدت,H2
قربونت,N
برم,INTER
.,PUNC
از,PREP
دور,NE
دوست داشتنی ترم,N
.,PUNC
اخلاقم,N
از,PREP
نزدیک,ADJ
تعریف,N
نداره,NUM
.,PUNC
:,PUNC
),PUNC
اشتباه,VS
میکنی,INTER
داداش,ADJ
،,PUNC
وقتی,CONJ
فروشنده,NE
قیمتو,N
میگه,INTER
شما,PRO
فقط,ADV
خیره,N
شو,PRO
تو,PRO
صورتش,N
ببین,VS
چقد,VS
شل,VS
میکنه,V
آمین,N
کمدیِ,N
نحوه,NE
دستگیری,NE
روح الله,NE
زم,N
،,PUNC
امشب,ADV
در,PREP
بخش,NE
خبری,ADJ
۲۰,NUM
:,PUNC
۳۰,NUM
از,PREP
شبکه,NE
۲,NUM
.,PUNC
آخه,INTER
توی,PREP
ابرو,N
هم,CONJ
جوش,NS
زدن,N
داره,N
؟,PUNC
اسیر,N
شدیم,N
:,PUNC
),PUNC
اره,N
بگین,V
ساسپندش,ADJ
کنن,V
دنیای,NE
عجیبی,ADJ
شده,ADJ
واقعا,ADV
مردم,N
دروغ,N
رو,POSTP
بیشتر,ADV
از,PREP
حقیقت,N
باور,VS
دارن,V
.,PUNC
وقتی,CONJ
جاج,N
شدی,ADJ
ولی,CONJ
هنوز,ADV
از,PREP
رو,POSTP
بیشتر,ADJ
توضیح,VS
بده,ADJ
لطفا,ADV
،,PUNC
بیا,INTER
توی,PREP
تایم,NS
لاین,N
در,PREP
موردش,N
بحث,N
کنیم,V
تا,CONJ
همه,PRO
بتونن,N
مشارکت,N
کنند,V
.,PUNC
#اتحاد_براندازان,N
خداروشکر,N
از,PREP
جهادگرانم,N
کاش,INTER
یه,DET
شوهر,N
داشتم,ADJE
ابی بود,N
:,PUNC
(,PUNC
اگه,CONJ
قهوه,N
زیاد,ADJ
میخوری,V
نخور,ADJE
حفظک,NE
ربی,N
من,PRO
کل,DET
شرومکروه,N
چی,ADV
؟,PUNC
پولشو,N
دزدیدن,N
چی,ADV
هست,N
؟,PUNC
موفق,VS
باشی,V
باشه,V
سر,N
در,PREP
توییتر,N
باید,ADV
نوشته,VS
بشه,INTER
با,PREP
حال,NE
خوش,ADJ
وارد,N
نشوید,N
همونه,ADJ
میگین,V
فیو,V
نمیزنم,ADJE
پاییز,N
فقط,ADV
باید,V
شادمهر,NE
عقیلی,N
گوش,VS
کرد,V
البته,ADV
قدیمیاش,ADJ
کسی,PRO
اینجا,ADV
تجربه,NS
سکس,NE
گروهی,N
داشته,N
؟,PUNC
چطوریه,N
؟,PUNC
تصورم,N
اینه,PRO
ته,ADJS
خط,N
باید,V
باشه,V
شک,VS
نکنید,V
کل,DET
دنیا,N
همینه,V
سید,NS
کَلِ,N
ه,ADJ
یعنی,N
چی,N
؟,PUNC
!,PUNC
البته,ADV
ببخشیدا,ADJ
رنگ,NE
میداده,N
رنگه,ADJ
نه,CONJ
نزدیک بودیم,N
به,PREP
اندازه ق,N
کافی,ADJ
:,PUNC
),PUNC
ذائقه,DET
ملت,N
البته,ADV
فیواستار,ADJ
شدن,N
خیلی,ADV
بستگی,N
به,PREP
این,ADJ
داره,ADV
که,CONJ
چندتا,ADJ
فالوئربالا,N
لایکت,ADJ
کنن,V
یا,CONJ
کامنت,NS
بزارن,V
آخ,N
که,CONJ
الهی,N
بمیرم,NE
واست,N
عشقم,N
کاش,INTER
دل,NE
جیگر,NE
من,PRO
میسوخت,N
به,PREP
دستت,N
چیزی,N
نمیشد,N
.,PUNC
دردت,N
به,PREP
جونم,N
فدات,N
شم,N
اگه,CONJ
میزد,NE
اون,DET
گوشه,N
که,CONJ
تصویر,NE
خودش,PRO
بود,INTER
،,PUNC
خودش,PRO
بزرگ,ADJ
میشد,ADJ
ویدیو,NE
ارسالی,ADJ
از,PREP
طرف,N
مقابل,PREP
کوچیک,N
دیگه,ADV
نمیخواست,N
اینقد,ADJS
ضایع,ADJ
کنه,V
:,PUNC
),PUNC
دمش,N
گرم,ADJ
کس,PRO
دختره,NE
لبنانی,N
رو,POSTP
تو,PRO
دیدی,N
آخه,INTER
؟,PUNC
ای,INTER
خداچشماشو,N
چه,DET
مظلومه,N
.,PUNC
ان,ADV
شاالله,N
سمت,ADJS
شماهم,N
بیاد,V
فقط,ADV
من,PRO
فک,VS
میکنم,V
شبیه,PREP
احسان,NE
علیخانیه,N
یا,CONJ
واقعا,ADV
هست,N
؟,PUNC
!,PUNC
آنقدر,ADV
قوی,ADJ
باشید,ADJ
که,CONJ
هیچ,DET
چیز,N
ذهنتان,N
را,POSTP
به,ADVS
هم,ADV
نریزد,N
به,PREP
تمام,DET
موجودات,N
زنده,ADJ
با,PREP
لبخند,NE
نگاه,VS
کنید,V
.,PUNC
برای,PREP
ناراحتی,N
،,PUNC
صبور,N
برای,PREP
ترس,N
،,PUNC
قوی,ADJ
در,PREP
برابر,N
،,PUNC
خشم,N
متین,N
باشید,V
چنتا,N
از,PREP
ایونتایی,N
فک,VS
میکنی,V
خوبن,V
معرفی,VS
کن,V
ما,PRO
دون,N
پایه,NE
هام,N
استفاده,VS
کنیم,V
من,PRO
اونجام,N
یه,DET
کمیستری,NE
می دیدم,ADJ
ولی,CONJ
کلا,ADV
دلم,N
نمی خواست,NE
میچ,N
وارد,NE
هیچ,DET
رابطه ای,N
شه,N
:,PUNC
),PUNC
بمونه,N
برا,PREP
جول,ADJ
:,PUNC
),PUNC
زُلفای,NE
یارُم,ADJE
بی نظیره,N
؛,PUNC
),PUNC
میزنمت,NE
لاناتی,N
),PUNC
فکر,VS
میکنه,V
بهت,PREP
خیلی,ADV
زیاد,ADJ
شاه,NS
قلبشی,N
!,PUNC
قصد,NE
ازدواج,N
داره,ADJ
باهات,PREP
و به,NE
ازدواج,NE
فک میکنه,ADJ
!,PUNC
از,PREP
اخلاقت,NE
خوشش,ADJ
میاد,ADJS
اما,CONJ
رقیب,NE
افتاده,ADJ
!,PUNC
از,PREP
اخلاق,NE
رفتار,NE
دو نفر,ADJ
که,CONJ
یکیش,NE
تویی,NS
یکیش,N
یه,DET
پسر,N
دیگه,ADJ
خوشش,ADJ
میاد,IGNORE
:,PUNC
),PUNC
بدون,PREP
خوردن,NS
مکمل,N
بدنسازی,NE
ورزش,N
خوبیه,NE
حداقل,ADJ
واسه,PREP
من,PRO
که,CONJ
زور,N
بلند,NS
کردن,N
کیسه,NE
برنج,N
رو,POSTP
هم,ADV
ندارم,V
انصافا,ADV
هرچی,ADV
من,PRO
بپسندم,V
قشنگه,PRO
به,PREP
به,PREP
چشم,N
احمد,N
با,PREP
کی,ADV
حرف,N
میزنی,V
!,PUNC
صدای,NE
مهشید,NE
نقطه,N
مقابل,N
صدای,NE
ابیه,N
:,PUNC
),PUNC
جون,N
چه,DET
نفسیه,N
چقدرم,ADJE
خوردنیه,ADJ
اسمش,N
چیه,ADV
؟,PUNC
قربونت,NE
علی,N
جان,N
کاری,N
نکردیم,N
ایشالا,INTER
موفقیت,N
سلامتیت,N
رو,POSTP
ببینیم,V
دقیقا,ADV
مرسی,V
پرشین,N
جان,N
شهدا,N
در,PREP
همه,DET
جا,N
فاتح,NE
اصلی,ADJ
بودن,NS
عجب,INTER
اینجاست,ADJ
که,CONJ
ما,PRO
این,DET
همه,DET
مغرور,N
شدیم,INTER
شکر,N
،,PUNC
با,PREP
سابقه,NE
دوستیِ,N
با,PREP
شهدا,NE
ما,PRO
عزیز,NE
دل,NE
مردم,N
شده,V
مشهور,ADJ
شدیم,V
#شهید_زرین,V
#اسطوره_تیراندازی_جهان,ADJE
تو,PREP
این,DET
هوا,N
تو,PREP
ماشین,N
باشی,V
لب,ADJ
بازی,N
فقط,ADV
:,PUNC
),PUNC
رفتیم,PUNC
دیگه,ADV
وس,N
یی,PRO
خوندوکو,ADJE
خیلی,ADV
پوچ,N
ایرانی ها,NE
روسها,ADJE
ترکیه,N
رو,POSTP
آباد,N
کردن,NE
ایرانی,ADJ
با,PREP
ملک,NE
خریدن,ADJE
روس,N
با,PREP
سفر های,N
توریستی,N
الهی,N
قربونت,N
برم,INTER
:,PUNC
(,PUNC
تجربشو,N
ندارم,N
وبی,ADJS
میدونم,N
راحت,ADJ
نیست,V
:,PUNC
ناگهان,N
؛,PUNC
نگاهی,N
به,PREP
قیمت,NE
خانه,N
در,PREP
تهران,N
کردم,V
به,PREP
صورت,PREP
خشک,ADJ
زده,ADJS
نگاهم,N
به,PREP
مانیتور,N
،,PUNC
قفل,VS
شد,V
.,PUNC
تو,PRO
این,DET
حال,ADV
نبینمت,N
گلی,N
بلی,N
۷۵۰,NUM
؟,PUNC
ریلی,N
نیگا,N
؟,PUNC
ورپریده,N
خداروشکر,N
مشکلت,N
حل,VS
شد,V
فعلا,ADV
دارم,N
از,PREP
پسش,N
برمیام,N
__,H2
کجا,ADV
؟,PUNC
با,PREP
دقت,PREP
برین,N
پوله,N
همش,PRO
ایجاز,N
شاعرانه,NE
چشم,N
تو,PRO
تا,CONJ
کنون,ADV
ما,PRO
را,POSTP
کشانده,VS
است,INTER
به,PREP
اعجازی,N
از,PREP
جنون,N
هر,DET
روز,N
در,PREP
هوای,NE
تو,PREP
پرواز,N
می کنیم,V
هر,DET
روز,N
می شویم,N
چو,NS
خورشید,N
،,PUNC
سرنگون,N
تطبیق,NE
کامل,ADJE
آیدی,NE
شخصیت,NS
خوشمزه ای,N
این,DET
مدار,N
صفر,ADJS
درجه,N
،,PUNC
چه,DET
فیلم هایی,N
بودن,NS
۳۶۵,N
روز,N
بیاید,V
شمام,PRO
از,PREP
قافله های,NE
شهدا,N
جاماندیم,N
رفتند,ADJE
رفیقان,ADJ
چه,DET
تنها,ADV
ماندیم,N
افسوس,N
که,CONJ
در,PREP
زمانه,NE
دلتنگی,NE
مجروح,N
شدیم,V
اسیر,V
دنیا,N
ماندیم,V
#شهید_زرین,ADJE
#اسطوره_تیراندازی_جهان,PRO
دیگه,ADV
حوصله,ADJ
عشق,N
عاشقی,NE
نمیمونه,N
برا,PREP
کسی,PRO
.,PUNC
جر,ADV
راس,DET
میگیما,NE
راهه,N
بایسمونو,N
ادامه,VS
میدیم,V
__,V
ها,N
کاکو,N
آدرس,NE
بد,N
مو,N
بیام,NE
خدمتت,N
.,PUNC
والا,N
کیک,NE
خامه ای,ADJ
هم,CONJ
سر,NE
راه,NE
میگیرم,ADJ
.,PUNC
شغلم,N
هم,CONJ
ماساژ,N
.,PUNC
ماچ,N
می تونند,N
با,PREP
این,DET
سامانه,N
این,DET
اطلاعات,N
رو,POSTP
بدست,VS
بیاورند,V
برای,PREP
چی,ADV
سوژه,N
تمسخر,N
شده,ADJ
؟,PUNC
فارسی,N
را,POSTP
پاس,N
دارید,V
بای,V
عه,PRO
نه,CONJ
خدافظ,N
__,V
تجربه,VS
داری,NE
نذارید,N
تو,PRO
رو,POSTP
خدا,N
اونم,PRO
دختر,V
جیمی,V
کارتر,V
بانی,V
عنقلاب,ADJE
کثیف,N
۵۷,NUM
منم,PRO
میرم,ADV
یه,DET
چیز,NE
کلف,ADJS
تر,ADJ
به,PREP
خواهر,N
تو,PRO
بدم,V
پدر,N
مادر,N
فقط,ADV
این,DET
دوتا,DET
هیچ گاه,N
اشتباهی,N
را,POSTP
دو,DET
بار,NE
مرتکب,N
نشوید,ADJ
.,PUNC
چرا,ADV
که,CONJ
بار,NE
دوم,ADJ
،,PUNC
اشتباه,N
نخواهد,ADJ
بود,ADJ
بلکه,CONJ
انتخاب,N
محسوب,VS
می شود,V
.,PUNC
خودتو,N
میگیری,N
واسه,PREP
دوستات,N
:,PUNC
),PUNC
حالا,ADV
اگر,CONJ
بفرمایید,VS
ممنون,V
میشم,V
بهنام,N
اصلا,ADV
داستان,NE
تعریف,NE
عشق,NS
زمینی,N
عشق,N
عشقانی,N
نیست,V
داستان,NE
تلنگریست,ADJE
کسانی,PRO
ترشح,NE
هورمونهارو,NE
عشق,N
میدونن,N
در,PREP
این,ADJ
جهت,NE
مغز,N
رو,POSTP
خاموش,VS
ازدواج,VS
فکر,VS
میکنن,V
جودی,NE
ابوت,N
ایمان,N
اورد,N
شماها,PRO
ایمان,N
نیاوردین,N
خواهرم,ADJE
حجابت,N
ولی,CONJ
برادر,NE
نکاهشو,NE
خوب,ADJ
حفظ,VS
کرده,V
ها,N
راضیم,ADJ
ازش,PREP
خانمها,NE
آقایان,N
اینقدر,ADV
نگویید,N
زمان,NE
شاه,N
فلان,N
زمان,NE
شاه,NS
بیصار,N
.,PUNC
ما,PRO
هر,DET
چه,ADV
که,CONJ
در,PREP
زمان,NE
شاه,N
داشتیم,N
،,PUNC
تکه,N
استخوانی,N
از,PREP
سوی,PREP
غرب بود,N
که,CONJ
بعد,PREP
از,PREP
انقلاب,NE
همه,PRO
را,POSTP
گرفتند,N
.,PUNC
اگر,CONJ
آنچه بود,N
برای,PREP
ما بود,NE
ملت,NE
ایران,N
مالک,NE
